zip_code,asian_ratio,white_ratio,black_ratio,age,income
90010,0.662144,0.230646,0.047885,38.8,26629
98112,0.052953,0.850243,0.030097,38.8,55198
22657,0.003254,0.954447,0.007987,38.8,32624
22645,0.008710,0.921846,0.036017,38.8,38456
95595,0.251701,0.591837,0.000000,38.8,30313
73030,0.008538,0.765105,0.026708,38.8,26986
06241,0.005634,0.975296,0.004623,38.8,37603
66067,0.002783,0.930499,0.016372,38.8,28448
71078,0.006580,0.880099,0.065653,38.8,28967
29812,0.004160,0.565637,0.411171,38.8,20932
74955,0.003659,0.631519,0.006719,38.8,19733
37062,0.004840,0.958465,0.013728,38.8,28719
06081,0.056045,0.812650,0.063251,38.8,42685
72227,0.008202,0.773231,0.196754,38.8,34253
98321,0.006218,0.916751,0.010850,38.8,35914
29045,0.024731,0.694713,0.240924,38.8,33578
17013,0.018400,0.862012,0.066795,38.8,29270
07109,0.111243,0.611930,0.101585,38.8,34630
90638,0.191096,0.535554,0.022833,38.8,30982
03109,0.020365,0.899650,0.044877,38.8,40976
77339,0.044272,0.864044,0.040577,38.8,36581
10028,0.090156,0.868499,0.013735,38.8,76122
88310,0.017495,0.805415,0.040350,38.8,22624
44135,0.029577,0.656616,0.214763,38.8,22518
19567,0.016240,0.902184,0.019227,38.8,30639
60466,0.004130,0.287303,0.643492,38.8,28150
66007,0.016087,0.965942,0.007536,38.8,33464
27596,0.006546,0.788356,0.139482,38.8,31301
27377,0.025686,0.681823,0.264723,38.8,29953
25403,0.019527,0.885061,0.056120,38.8,37479
97601,0.009244,0.871701,0.014647,38.8,21703
32803,0.045296,0.855262,0.049120,38.8,39304
89128,0.098154,0.614797,0.131935,38.8,30372
38117,0.010321,0.848416,0.110299,38.8,39142
97027,0.022989,0.875841,0.010093,38.8,31365
61528,0.105479,0.858942,0.000000,38.8,44139
07012,0.150240,0.760349,0.034771,38.8,43542
90601,0.067539,0.511683,0.014489,38.8,33816
07927,0.142893,0.814861,0.026342,38.8,47639
85022,0.040723,0.823494,0.031965,38.8,29804
19426,0.065985,0.820108,0.083016,38.8,43234
94103,0.305928,0.417303,0.088737,38.8,31733
58008,0.000000,0.994872,0.000000,38.8,47667
38645,0.000000,0.344437,0.646350,38.8,19764
59079,0.000000,0.971160,0.000000,38.8,35714
31011,0.000000,0.780105,0.179319,38.8,28750
03830,0.000000,1.000000,0.000000,38.8,28710
75682,0.000000,0.953757,0.009634,38.8,18056
85937,0.000000,0.918871,0.006005,38.8,18746
14035,0.000000,1.000000,0.000000,38.8,40625
45770,0.000000,1.000000,0.000000,38.8,10899
45871,0.000000,0.950176,0.016608,38.8,30000
74854,0.000000,0.769773,0.015617,38.8,22870
35961,0.000000,0.783468,0.034002,38.8,19820
27258,0.000000,0.829751,0.103083,38.8,26887
30520,0.000000,0.801506,0.158544,38.8,19674
65744,0.000000,0.981132,0.000000,38.8,21161
32145,0.000000,0.721123,0.237019,38.8,20951
71417,0.000000,0.647361,0.329314,38.8,15664
73572,0.000000,0.746386,0.006045,38.8,23875
29684,0.000000,0.818898,0.113435,38.8,21556
71667,0.000000,0.830886,0.147091,38.8,21608
72063,0.000000,0.944137,0.011062,38.8,24511
51650,0.000000,1.000000,0.000000,38.8,32813
77533,0.000000,0.971731,0.002356,38.8,27000
64439,0.000000,0.874720,0.021253,38.8,30658
07842,0.000000,0.896907,0.000000,38.8,57125
15558,0.000000,0.991033,0.000000,38.8,20030
15778,0.000000,1.000000,0.000000,38.8,18083
46376,0.000000,0.975265,0.000000,38.8,21500
50650,0.000000,0.998780,0.000000,38.8,28125
31557,0.000000,0.923848,0.044756,38.8,25965
71326,0.000000,0.571949,0.428051,38.8,23571
46348,0.000000,0.989815,0.004630,38.8,28400
49070,0.000000,0.989525,0.000000,38.8,26985
62018,0.000000,0.945247,0.022506,38.8,23371
24726,0.000000,1.000000,0.000000,38.8,23421
77367,0.000000,0.495495,0.504505,38.8,
31518,0.000000,0.925033,0.024096,38.8,24107
46931,0.000000,0.925000,0.010000,38.8,25625
73669,0.000000,0.902102,0.001106,38.8,26394
24440,0.000000,0.930623,0.055179,38.8,20950
73571,0.000000,0.674699,0.000000,38.8,32824
50539,0.000000,0.986842,0.000000,38.8,27625
29669,0.000000,0.871496,0.072997,38.8,22415
51440,0.000000,1.000000,0.000000,38.8,27273
57468,0.000000,0.983871,0.000000,38.8,30536
58352,0.000000,0.984733,0.001908,38.8,43906
17217,0.000000,1.000000,0.000000,38.8,33438
58634,0.000000,1.000000,0.000000,38.8,36641
73053,0.000000,0.775591,0.000000,38.8,29792
36080,0.000000,0.926520,0.067139,38.8,30186
58077,0.000000,0.973725,0.000000,38.8,36734
41189,0.000000,1.000000,0.000000,38.8,22500
53049,0.000000,0.995935,0.000000,38.8,37056
26574,0.000000,0.880645,0.043548,38.8,19491
97867,0.000000,0.952596,0.000000,38.8,23430
12071,0.000000,0.986111,0.008333,38.8,35417
13362,0.000000,1.000000,0.000000,38.8,38333
54004,0.000833,0.985839,0.001249,40.8,27806
45003,0.003546,0.992908,0.003546,40.8,26597
47471,0.001152,0.987711,0.000000,40.8,27797
16022,0.008043,0.991957,0.000000,40.8,25104
79713,0.011799,0.884956,0.000000,40.8,35000
17737,0.000635,0.976353,0.008094,40.8,27486
15436,0.001903,0.925038,0.046423,40.8,24408
80653,0.005945,0.991677,0.000000,40.8,29387
19503,0.005199,0.989601,0.000000,40.8,32875
26040,0.003250,0.958830,0.000000,40.8,21784
75491,0.001240,0.864152,0.074212,40.8,26637
54107,0.002472,0.979401,0.000549,40.8,29583
43351,0.000975,0.974351,0.000975,40.8,25898
48659,0.003536,0.983027,0.001414,40.8,23446
55970,0.011100,0.984864,0.000000,40.8,30481
54949,0.003488,0.961337,0.001163,40.8,28466
39216,0.003377,0.691948,0.298961,40.8,24793
32442,0.003897,0.850719,0.122902,40.8,23608
45656,0.001961,0.966209,0.004526,40.8,25705
48877,0.005745,0.987279,0.000000,40.8,23250
95379,0.003872,0.849558,0.000277,40.8,28279
54217,0.002198,0.965792,0.004259,40.8,33622
93667,0.005561,0.856448,0.000000,40.8,33173
53070,0.003175,0.979365,0.007540,40.8,31449
42330,0.001880,0.858343,0.109919,40.8,17870
37134,0.005739,0.952735,0.021945,40.8,27979
64062,0.003333,0.975005,0.001296,40.8,31533
66608,0.003153,0.841829,0.044141,40.8,19777
46554,0.003596,0.982586,0.000000,40.8,29556
81054,0.004277,0.884114,0.071690,40.8,11941
35079,0.002546,0.978636,0.005424,40.8,24982
68003,0.005031,0.963103,0.007338,40.8,32361
51334,0.003429,0.961429,0.020429,40.8,25651
35958,0.007178,0.932910,0.000000,40.8,25726
60429,0.001674,0.145570,0.845802,40.8,30683
17018,0.006174,0.988601,0.003800,40.8,32605
50851,0.013997,0.908761,0.000000,40.8,29663
27242,0.013220,0.595373,0.232295,40.8,17747
41339,0.002647,0.971431,0.012048,40.8,14769
75860,0.005612,0.833048,0.134996,40.8,26382
10511,0.017613,0.778952,0.042712,40.8,41667
49457,0.004342,0.919490,0.029448,40.8,26530
75861,0.005923,0.604442,0.378132,40.8,21927
05676,0.011050,0.971557,0.000000,40.8,36321
21660,0.014311,0.744697,0.183491,40.8,23462
44110,0.003161,0.138422,0.836902,40.8,14406
36092,0.003464,0.741863,0.234758,40.8,22849
21655,0.012607,0.812755,0.111420,40.8,32540
13039,0.004298,0.959957,0.018947,40.8,41830
30286,0.004398,0.691279,0.293900,40.8,19971
07758,0.033684,0.916491,0.015673,40.8,39811
65674,0.000342,0.972603,0.003425,40.8,17403
54408,0.000973,0.962062,0.000973,40.8,26970
77441,0.096885,0.777599,0.063918,40.8,59840
33326,0.047901,0.837054,0.043897,40.8,36677
98516,0.115959,0.736672,0.040403,40.8,40000
78602,0.014308,0.815749,0.073108,40.8,27244
89011,0.110098,0.692693,0.081289,40.8,33120
40175,0.012049,0.842364,0.101383,40.8,29954
21737,0.188942,0.741837,0.024380,40.8,74545
92118,0.032754,0.890863,0.032533,40.8,43048
08094,0.021599,0.789029,0.141998,40.8,35011
85743,0.037155,0.851651,0.014212,40.8,32837
19473,0.039960,0.905790,0.028145,40.8,42500
11755,0.051860,0.895239,0.017073,40.8,42043
22207,0.062128,0.857468,0.031288,40.8,79882
15140,0.021166,0.728834,0.182515,40.8,20313
52655,0.031032,0.910052,0.022487,40.8,24178
37924,0.017430,0.879800,0.088619,40.8,26425
38053,0.026832,0.706770,0.237271,40.8,27990
06483,0.027324,0.887146,0.027143,40.8,36175
30907,0.067591,0.751927,0.146058,40.8,32803
17011,0.058265,0.821251,0.064225,40.8,33627
05452,0.049829,0.907053,0.019370,40.8,38125
60030,0.056340,0.864004,0.024983,40.8,38716
95626,0.025705,0.885572,0.006633,40.8,29837
44039,0.010028,0.930204,0.020948,40.8,33914
25701,0.017698,0.859597,0.093933,40.8,20272
85712,0.031559,0.792713,0.071242,40.8,22686
37064,0.010617,0.899540,0.067710,40.8,36817
21822,0.014206,0.806715,0.157555,40.8,29953
45123,0.005761,0.965319,0.018527,40.8,21638
71964,0.013688,0.904992,0.001610,40.8,24570
40505,0.003806,0.738369,0.211728,40.8,20865
65556,0.016820,0.933792,0.012538,40.8,20402
45248,0.005362,0.954257,0.019175,40.8,34556
98010,0.029897,0.870832,0.013990,40.8,42351
92028,0.031324,0.812038,0.023076,40.8,29739
01748,0.063218,0.896471,0.019856,40.8,67222
08205,0.138143,0.651388,0.126826,40.8,27752
30009,0.135772,0.707026,0.108181,40.8,43234
40165,0.007467,0.965287,0.003945,40.8,27399
10930,0.048093,0.821093,0.068123,40.8,50865
17057,0.025033,0.871982,0.054521,40.8,30611
32712,0.031609,0.728783,0.158724,40.8,31527
28601,0.036350,0.813538,0.054734,40.8,26198
99212,0.019227,0.905392,0.009257,40.8,28608
37922,0.044685,0.894017,0.031526,40.8,49201
21012,0.035809,0.910714,0.032077,40.8,50866
91316,0.081617,0.826211,0.034803,40.8,36497
10509,0.033322,0.852189,0.025531,40.8,37465
15370,0.005037,0.889113,0.078850,40.8,21411
70533,0.012090,0.908838,0.033908,40.8,22227
74525,0.009416,0.735720,0.037148,40.8,20621
48160,0.007161,0.872541,0.075903,40.8,31838
19804,0.006157,0.811738,0.118470,40.8,30536
40071,0.014313,0.953643,0.008640,40.8,31546
53223,0.090301,0.356209,0.502463,40.8,27431
91367,0.146230,0.713673,0.041319,40.8,47097
27278,0.015190,0.798125,0.122365,40.8,31860
97045,0.009278,0.921274,0.008567,40.8,35215
44691,0.020099,0.934598,0.024661,40.8,24894
01879,0.080130,0.876961,0.005364,40.8,43087
55372,0.046549,0.904188,0.004362,40.8,45489
44266,0.004265,0.932003,0.035967,40.8,26167
76240,0.010545,0.894591,0.035468,40.8,28208
35611,0.012857,0.744370,0.197198,40.8,21432
30094,0.022735,0.414938,0.514626,40.8,30403
32605,0.050929,0.790640,0.100004,40.8,35847
25414,0.021891,0.852309,0.088192,40.8,38899
63125,0.013226,0.918651,0.044219,40.8,27530
95014,0.664098,0.281612,0.008328,40.8,74303
95129,0.651090,0.279834,0.013596,40.8,63546
96701,0.502793,0.137182,0.018885,40.8,40007
94404,0.468050,0.449129,0.019960,40.8,72701
23866,0.000000,0.752385,0.192451,40.8,32633
16024,0.000000,0.991837,0.000000,40.8,28542
66549,0.000000,0.991277,0.002492,40.8,34063
71234,0.000000,0.959470,0.038029,40.8,30673
21874,0.000000,0.923865,0.056125,40.8,27872
43070,0.000000,1.000000,0.000000,40.8,22115
28530,0.000000,0.558133,0.371110,40.8,19679
62411,0.000000,0.993678,0.002107,40.8,27387
21714,0.000000,1.000000,0.000000,40.8,40268
38483,0.000000,0.982618,0.001242,40.8,24380
73556,0.000000,0.846715,0.000000,40.8,26786
72027,0.000000,0.989165,0.010835,40.8,23980
70776,0.000000,0.466159,0.511170,40.8,26657
74456,0.000000,0.668161,0.085202,40.8,32500
13748,0.000000,0.977760,0.015460,40.8,30976
46794,0.000000,0.982184,0.000000,40.8,24087
82842,0.000000,1.000000,0.000000,40.8,38159
62016,0.000000,0.987999,0.006977,40.8,25711
54974,0.000000,0.968727,0.005818,40.8,33190
04027,0.000000,0.992218,0.000000,40.8,27368
57342,0.000000,0.937807,0.000000,40.8,28000
15628,0.000000,0.963768,0.014493,40.8,24063
13051,0.000000,1.000000,0.000000,40.8,
74750,0.000000,0.727979,0.007772,40.8,15469
35146,0.000000,0.899910,0.076651,40.8,25119
61042,0.000000,0.959436,0.010582,40.8,35625
97342,0.000000,0.697183,0.000000,40.8,18148
61063,0.000000,0.974490,0.000000,40.8,33225
44093,0.000000,0.846216,0.000000,40.8,34537
50251,0.000000,0.914862,0.020164,40.8,29647
37847,0.000000,0.988791,0.000000,40.8,17475
38059,0.000000,0.922535,0.020344,40.8,25126
22660,0.000000,0.953336,0.016332,40.8,27039
84523,0.000000,0.998226,0.000000,40.8,25917
52772,0.000000,0.982727,0.008837,40.8,33099
52040,0.000000,0.993043,0.003389,40.8,31697
57057,0.000000,1.000000,0.000000,40.8,33839
61490,0.000000,0.997600,0.001600,40.8,29321
70085,0.000000,0.877819,0.097991,40.8,19774
17930,0.000000,0.971311,0.000000,40.8,27891
25070,0.000000,0.989980,0.000000,40.8,30026
49045,0.000000,0.845686,0.026606,40.8,22382
76682,0.000000,0.897853,0.047372,40.8,27451
26275,0.000000,0.964861,0.000000,40.8,22355
36907,0.000000,0.258178,0.737150,40.8,20137
32648,0.004619,0.935335,0.013857,42.8,22381
56661,0.001936,0.883833,0.002904,42.8,19489
48466,0.001281,0.963485,0.009609,42.8,25434
54625,0.007752,0.992248,0.000000,42.8,26875
65542,0.000482,0.897864,0.070339,42.8,18613
13341,0.030303,0.969697,0.000000,42.8,56563
14432,0.000651,0.960762,0.018072,42.8,25194
61723,0.002190,0.950504,0.000876,42.8,32500
50456,0.002770,0.961773,0.003878,42.8,25696
13354,0.001348,0.991914,0.000000,42.8,35882
16343,0.011682,0.978972,0.009346,42.8,38618
49724,0.004983,0.794850,0.000000,42.8,26442
71414,0.060606,0.020202,0.919192,42.8,17188
59917,0.001450,0.943869,0.001657,42.8,16975
50859,0.012007,0.965695,0.000000,42.8,28106
39470,0.000681,0.835022,0.129310,42.8,22331
46171,0.004831,0.952899,0.000000,42.8,25608
16640,0.011097,0.980271,0.000000,42.8,26250
26164,0.001096,0.975527,0.000000,42.8,20732
47918,0.001719,0.986937,0.002750,42.8,26484
23846,0.010816,0.752212,0.224189,42.8,31288
43571,0.001710,0.985269,0.001315,42.8,34823
54666,0.004867,0.940097,0.007488,42.8,30042
30648,0.004515,0.702677,0.282490,42.8,21381
29834,0.009866,0.859056,0.110641,42.8,18942
16692,0.020747,0.973721,0.000000,42.8,21316
36346,0.011054,0.913780,0.004422,42.8,23485
14720,0.022631,0.967468,0.000000,42.8,22609
65644,0.009714,0.959100,0.000000,42.8,25157
42276,0.001338,0.876365,0.095527,42.8,21797
03856,0.012187,0.931366,0.007697,42.8,46563
70444,0.002300,0.671511,0.320857,42.8,20283
40107,0.009540,0.990460,0.000000,42.8,27828
91962,0.009486,0.914229,0.010672,42.8,40746
44446,0.001254,0.919271,0.053535,42.8,23510
44264,0.008503,0.895578,0.048639,42.8,39151
72650,0.005617,0.941586,0.003370,42.8,20969
04222,0.006905,0.959591,0.001279,42.8,37023
18330,0.003397,0.893432,0.050201,42.8,30930
60425,0.003223,0.255057,0.678818,42.8,30354
12520,0.014880,0.956713,0.000000,42.8,41862
16301,0.003134,0.970290,0.009214,42.8,23163
25541,0.005619,0.938398,0.000937,42.8,25034
65560,0.004131,0.961308,0.003787,42.8,20136
72101,0.035039,0.871409,0.087596,42.8,18329
06076,0.014548,0.944576,0.010911,42.8,35984
56735,0.001397,0.994413,0.000000,42.8,30341
16928,0.000780,0.975039,0.007800,42.8,25156
92284,0.014808,0.807615,0.053769,42.8,23637
93012,0.113567,0.784567,0.013937,42.8,41751
33149,0.012926,0.977360,0.000000,42.8,57071
08225,0.053066,0.899764,0.014387,42.8,35320
18302,0.030645,0.738092,0.153225,42.8,30072
19086,0.068630,0.827998,0.040973,42.8,45388
02459,0.172084,0.761773,0.031942,42.8,61966
95762,0.117888,0.786785,0.021530,42.8,52366
91344,0.165042,0.581277,0.041401,42.8,33827
32726,0.004218,0.762246,0.174891,42.8,21185
85321,0.020310,0.573492,0.000209,42.8,16029
53566,0.006679,0.960190,0.003703,42.8,28574
17543,0.023022,0.933994,0.012258,42.8,34392
12771,0.024012,0.788466,0.097388,42.8,29637
45322,0.016903,0.855310,0.088253,42.8,33164
60631,0.026314,0.902456,0.009978,42.8,40995
60157,0.081363,0.912224,0.003607,42.8,34388
08731,0.016155,0.960803,0.009167,42.8,36866
95010,0.045435,0.859388,0.004953,42.8,31839
92691,0.098952,0.793068,0.013383,42.8,39980
12946,0.006593,0.917283,0.024975,42.8,28398
25213,0.006055,0.951890,0.012273,42.8,32135
36352,0.007847,0.925359,0.054163,42.8,22467
30683,0.006386,0.775857,0.156386,42.8,25201
18058,0.004207,0.911946,0.070052,42.8,27477
74964,0.015891,0.533629,0.000000,42.8,17643
47586,0.005112,0.953067,0.011803,42.8,27371
37058,0.009314,0.949654,0.006293,42.8,22903
14204,0.012192,0.191643,0.723121,42.8,18097
20158,0.036229,0.879935,0.021830,42.8,47873
32784,0.026387,0.915511,0.043471,42.8,21790
19095,0.083076,0.497614,0.345916,42.8,35847
92082,0.044022,0.827545,0.005036,42.8,34182
17042,0.019249,0.873938,0.023029,42.8,30399
61021,0.005824,0.888028,0.073699,42.8,28941
35759,0.027070,0.711343,0.196752,42.8,39018
19806,0.026559,0.841696,0.100882,42.8,42809
92673,0.049546,0.834168,0.009071,42.8,58629
60192,0.297829,0.627668,0.016411,42.8,52048
10980,0.021520,0.772564,0.100907,42.8,40035
15801,0.004169,0.979262,0.010026,42.8,22883
30540,0.004029,0.887342,0.023103,42.8,21710
13669,0.007309,0.888832,0.052183,42.8,26211
42001,0.011141,0.835842,0.120086,42.8,26505
11762,0.015204,0.960984,0.009394,42.8,47301
24153,0.014152,0.900775,0.062882,42.8,30031
94301,0.207679,0.707242,0.016164,42.8,71244
25304,0.036235,0.827375,0.111472,42.8,27129
70123,0.018199,0.846248,0.111152,42.8,35459
07436,0.055763,0.910004,0.022518,42.8,42512
85086,0.022927,0.920187,0.014144,42.8,40159
94108,0.569400,0.343969,0.026185,42.8,30913
46347,0.000000,0.977660,0.003656,42.8,35785
04015,0.000000,0.978232,0.003716,42.8,23116
15697,0.000000,0.989698,0.004121,42.8,32097
43338,0.000000,0.984683,0.004222,42.8,27042
25918,0.000000,0.927448,0.003059,42.8,25585
25637,0.000000,1.000000,0.000000,42.8,27899
26722,0.000000,1.000000,0.000000,42.8,27026
57435,0.000000,1.000000,0.000000,42.8,21908
30175,0.000000,0.967548,0.005834,42.8,22076
68763,0.000000,0.973746,0.000000,42.8,26983
84006,0.000000,1.000000,0.000000,42.8,30833
28660,0.000000,0.984425,0.015575,42.8,30017
06758,0.000000,1.000000,0.000000,42.8,43092
14544,0.000000,0.966378,0.006623,42.8,26744
15468,0.000000,0.931677,0.046584,42.8,19755
22967,0.000000,0.814211,0.145603,42.8,24727
50638,0.000000,0.982174,0.017826,42.8,33281
16133,0.000000,0.988827,0.000000,42.8,25673
66056,0.000000,0.982426,0.004535,42.8,24407
48722,0.000000,0.930703,0.055181,42.8,31475
99566,0.000000,0.543478,0.000000,42.8,18942
51654,0.000000,1.000000,0.000000,42.8,35125
49026,0.000000,0.878707,0.080567,42.8,26689
58559,0.000000,0.954545,0.033058,42.8,24750
39562,0.000000,0.899095,0.086466,42.8,25077
69125,0.000000,0.980282,0.000000,42.8,17125
57268,0.000000,1.000000,0.000000,42.8,31827
74056,0.000000,0.607559,0.022753,42.8,21116
99777,0.000000,0.119342,0.004115,42.8,19141
45681,0.000000,0.975016,0.000000,42.8,18370
08341,0.000000,0.636486,0.071171,42.8,22297
17052,0.000000,0.987282,0.001339,42.8,23542
73728,0.000000,0.841229,0.000000,42.8,25364
74637,0.000000,0.647968,0.018317,42.8,22464
71353,0.000000,0.630340,0.295181,42.8,17952
23661,0.000000,0.312392,0.636521,42.8,25033
44050,0.000000,0.980071,0.011587,42.8,31769
47987,0.000000,0.966740,0.000000,42.8,25678
64660,0.000000,0.981378,0.014898,42.8,26111
46051,0.000000,0.961941,0.011522,42.8,31260
97327,0.000000,0.958887,0.001581,42.8,27609
73569,0.000000,0.755597,0.000000,42.8,21932
31649,0.000000,0.859922,0.140078,42.8,30986
73853,0.000000,0.913363,0.000000,42.8,25179
38461,0.000000,0.959732,0.015940,42.8,25104
73664,0.000000,0.871658,0.000891,42.8,26151
39356,0.000000,0.728013,0.271987,42.8,25797
68666,0.000000,0.988476,0.001921,42.8,31116
78375,0.000000,0.910638,0.002619,42.8,15615
80131,0.000000,0.788679,0.045283,42.8,33073
03910,0.000000,1.000000,0.000000,42.8,24679
79778,0.000000,0.732004,0.055371,42.8,26563
72550,0.000000,1.000000,0.000000,42.8,20667
83633,0.000000,0.862669,0.000000,42.8,22538
65657,0.000000,1.000000,0.000000,42.8,20750
31738,0.000000,0.745605,0.199707,42.8,22755
43542,0.000000,0.995896,0.004104,42.8,51715
72562,0.000000,0.972258,0.011097,42.8,22227
61752,0.000000,0.993197,0.002721,42.8,36573
78339,0.000000,0.937644,0.000000,42.8,21515
76258,0.000000,0.920381,0.007038,42.8,32975
50590,0.000000,0.940181,0.000000,42.8,23214
04864,0.000000,0.941776,0.015512,42.8,25616
50126,0.000000,0.945751,0.020488,42.8,27017
57269,0.000000,1.000000,0.000000,42.8,34821
43320,0.000000,0.901614,0.003644,42.8,27151
52540,0.000000,0.980000,0.010000,42.8,27010
99029,0.000000,0.982238,0.000000,42.8,37061
62889,0.000000,0.993902,0.000000,42.8,27250
37185,0.000000,0.916775,0.071031,42.8,21754
60936,0.000000,0.974920,0.006885,42.8,26822
38568,0.000000,0.986266,0.000000,42.8,19317
25688,0.000000,1.000000,0.000000,42.8,14623
61810,0.000000,0.981481,0.012346,42.8,26875
78072,0.000000,0.957921,0.000000,42.8,28125
30173,0.000000,0.930321,0.035621,42.8,23474
39834,0.000000,0.797629,0.172527,42.8,24277
75417,0.000000,0.974359,0.002973,42.8,19142
26520,0.000000,1.000000,0.000000,42.8,26781
52625,0.000000,0.982694,0.009406,42.8,28786
52144,0.000000,0.989950,0.000000,42.8,29773
46957,0.000000,1.000000,0.000000,42.8,18750
18030,0.000000,0.994169,0.000000,42.8,29000
71357,0.000000,0.511783,0.485143,42.8,16312
14169,0.000000,1.000000,0.000000,42.8,
58781,0.003155,0.973186,0.000000,39.3,36250
73738,0.001660,0.821577,0.000000,39.3,24352
65051,0.000826,0.959306,0.010328,39.3,24681
12185,0.001808,0.994126,0.000000,39.3,38246
51061,0.005739,0.991392,0.000000,39.3,30494
45688,0.008361,0.991639,0.000000,39.3,23750
68866,0.005144,0.989712,0.000000,39.3,31000
52356,0.002276,0.960926,0.006829,39.3,31827
29010,0.000480,0.327519,0.647195,39.3,18973
58761,0.006048,0.974798,0.010081,39.3,30547
84652,0.008463,0.983075,0.008463,39.3,25109
55973,0.023333,0.970000,0.000000,39.3,33438
64125,0.004950,0.688826,0.072843,39.3,20115
68715,0.005538,0.979077,0.003692,39.3,34034
79545,0.004705,0.938317,0.000000,39.3,30435
56378,0.001162,0.964101,0.008652,39.3,29618
54642,0.004847,0.973340,0.000485,39.3,28548
37347,0.001303,0.944879,0.017462,39.3,24049
07934,0.006407,0.956902,0.000000,39.3,59574
47457,0.075342,0.794521,0.000000,39.3,43864
56150,0.004535,0.974301,0.000378,39.3,30039
74337,0.002595,0.735676,0.007586,39.3,22259
39159,0.003897,0.290468,0.700540,39.3,16368
61030,0.005947,0.933730,0.014868,39.3,28042
73433,0.004674,0.824040,0.037396,39.3,27097
20611,0.009340,0.729820,0.194129,39.3,33750
47393,0.008357,0.935933,0.000000,39.3,25894
74364,0.010164,0.518916,0.000000,39.3,21779
36022,0.001545,0.938704,0.049589,39.3,31282
53525,0.004687,0.893932,0.008140,39.3,30245
17034,0.008040,0.755360,0.180704,39.3,24670
95664,0.017493,0.879009,0.000000,39.3,31705
71373,0.003929,0.726201,0.256271,39.3,21590
66720,0.002460,0.940778,0.015904,39.3,24589
47501,0.001630,0.917734,0.033884,39.3,24079
57243,0.045455,0.953125,0.000000,39.3,34489
77563,0.003179,0.763187,0.197278,39.3,29956
99005,0.003994,0.967048,0.000222,39.3,37111
60029,0.088292,0.907869,0.003839,39.3,65000
37760,0.003532,0.944867,0.030792,39.3,19699
49010,0.002938,0.939099,0.032936,39.3,26897
17752,0.011092,0.952645,0.000427,39.3,25752
43062,0.004261,0.911059,0.060004,39.3,36122
69101,0.006548,0.952360,0.013573,39.3,27325
27591,0.011209,0.679544,0.191904,39.3,30221
33811,0.010625,0.872779,0.082204,39.3,30499
68882,0.002725,0.980926,0.013624,39.3,24766
54956,0.023767,0.937007,0.007568,39.3,35016
45231,0.019430,0.509061,0.424290,39.3,27214
93940,0.074952,0.796216,0.033636,39.3,36283
33055,0.011346,0.642050,0.305581,39.3,19003
11413,0.013498,0.022310,0.917286,39.3,33540
22406,0.036545,0.677967,0.199593,39.3,39922
11552,0.068741,0.571972,0.230565,39.3,37320
37932,0.026975,0.921389,0.029986,39.3,37123
60487,0.076943,0.849090,0.034602,39.3,41826
54902,0.021819,0.938022,0.019741,39.3,27212
17110,0.062780,0.550337,0.329906,39.3,31927
70461,0.032304,0.725110,0.210067,39.3,29118
27504,0.004211,0.877292,0.047230,39.3,23206
56058,0.012643,0.945791,0.000000,39.3,30252
95470,0.012367,0.851911,0.000803,39.3,29797
19390,0.005760,0.936211,0.028659,39.3,36279
39773,0.008127,0.412077,0.573045,39.3,21359
12563,0.016281,0.874640,0.054227,39.3,36615
13904,0.016257,0.832915,0.096638,39.3,23485
37412,0.013783,0.795280,0.135048,39.3,25949
76060,0.057083,0.808458,0.054988,39.3,36760
29414,0.016696,0.785150,0.168795,39.3,37241
11772,0.021299,0.889263,0.042642,39.3,37038
08823,0.363685,0.326636,0.246057,39.3,54416
89123,0.128057,0.691284,0.065683,39.3,32655
43065,0.071064,0.875698,0.031967,39.3,55732
91010,0.159452,0.551913,0.079041,39.3,26862
54401,0.093541,0.857050,0.011595,39.3,27849
22151,0.243965,0.603237,0.064356,39.3,41794
29574,0.002776,0.394314,0.565817,39.3,17472
39150,0.006211,0.122804,0.865484,39.3,15692
49327,0.004621,0.919905,0.002251,39.3,25197
44272,0.009076,0.960266,0.016337,39.3,32224
56401,0.002619,0.955203,0.009873,39.3,27427
12918,0.037505,0.933711,0.007414,39.3,37708
32617,0.021314,0.821879,0.146585,39.3,26165
61301,0.011694,0.928154,0.004261,39.3,23744
81008,0.018278,0.783922,0.044111,39.3,31466
02601,0.013012,0.813317,0.107548,39.3,25656
66109,0.014383,0.717789,0.193426,39.3,36109
95366,0.021661,0.880574,0.006971,39.3,36603
10469,0.061569,0.184925,0.552720,39.3,28576
06770,0.029830,0.810519,0.068994,39.3,35255
66224,0.083699,0.861171,0.013169,39.3,61987
63376,0.021093,0.907080,0.041542,39.3,37108
95118,0.173842,0.662568,0.022957,39.3,44458
95062,0.028175,0.844810,0.006547,39.3,31784
37804,0.005606,0.924979,0.030255,39.3,23120
08809,0.084971,0.790932,0.091184,39.3,38212
19320,0.015725,0.724548,0.201292,39.3,32622
66216,0.036625,0.832347,0.069812,39.3,39967
78739,0.100243,0.838740,0.019959,39.3,70658
06824,0.035656,0.912521,0.015289,39.3,48043
59701,0.007984,0.943815,0.005532,39.3,23354
98446,0.043757,0.744765,0.071414,39.3,32177
80111,0.121943,0.793482,0.020143,39.3,50452
98607,0.071827,0.860181,0.010619,39.3,39886
36273,0.020775,0.959070,0.010233,39.3,25569
